"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"102371243","2021-05-12 22:01:24","Spot","Fee","SHIB","-2948.90000000",""
"102371243","2021-05-13 04:09:54","Spot","Buy","BTC","0.00212256",""
"102371243","2021-05-13 04:09:54","Spot","Sell","LTC","-0.33000000",""
"102371243","2021-05-13 04:09:54","Spot","Sell","LTC","-0.99000000",""
"102371243","2021-05-13 04:09:54","Spot","Fee","BTC","-8.4E-7",""
"102371243","2021-05-13 04:09:54","Spot","Buy","BTC","0.00167206",""
"102371243","2021-05-13 04:09:54","Spot","Buy","BTC","0.00083603",""
"102371243","2021-05-13 04:09:54","Spot","Fee","BTC","-0.00000637",""
"102371243","2021-05-13 04:09:54","Spot","Buy","BTC","0.00636669",""
"102371243","2021-05-13 04:09:54","Spot","Sell","LTC","-0.13000000",""
"102371243","2021-05-13 04:09:54","Spot","Sell","LTC","-0.26000000",""
"102371243","2021-05-13 04:09:54","Spot","Fee","BTC","-0.00000167",""
"102371243","2021-05-13 04:09:54","Spot","Fee","BTC","-0.00000212",""
"102371243","2021-05-13 04:16:09","Spot","Fee","DOGE","-0.20000000",""
"102371243","2021-05-13 04:16:09","Spot","Sell","BTC","-0.00172000",""
"102371243","2021-05-13 04:16:09","Spot","Buy","DOGE","200.00000000",""
"102371243","2021-05-13 04:18:02","Spot","Fee","ETC","-0.00050000",""
"102371243","2021-05-13 04:18:02","Spot","Sell","BTC","-0.00090640",""
"102371243","2021-05-13 04:18:02","Spot","Buy","ETC","0.50000000",""
"102371243","2021-05-13 04:28:48","Spot","Sell","BTC","-0.00061660",""
"102371243","2021-05-13 04:28:48","Spot","Fee","ICP","-0.00010000",""
"102371243","2021-05-13 04:28:48","Spot","Buy","ICP","0.10000000",""
"102371243","2021-05-13 04:39:31","Spot","Sell","BTC","-0.00192720",""
"102371243","2021-05-13 04:39:31","Spot","Buy","DOGE","220.00000000",""
"102371243","2021-05-13 04:39:31","Spot","Fee","DOGE","-0.22000000",""
"102371243","2021-05-13 04:56:02","Spot","Sell","USDT","-17.18656095",""
"102371243","2021-05-13 04:56:02","Spot","Buy","SHIB","836329.00000000",""
"102371243","2021-05-13 04:56:02","Spot","Fee","SHIB","-836.33000000",""
"102371243","2021-05-13 08:33:40","Spot","Sell","BTC","-0.00060360",""
"102371243","2021-05-13 08:33:40","Spot","Fee","NULS","-0.03000000",""
"102371243","2021-05-13 08:33:40","Spot","Buy","NULS","30.00000000",""
"102371243","2021-05-13 09:24:32","Spot","Fee","DOGE","-0.20000000",""
"102371243","2021-05-13 09:24:32","Spot","Sell","BTC","-0.00160200",""
"102371243","2021-05-13 09:24:32","Spot","Buy","DOGE","200.00000000",""
"102371243","2021-05-13 09:39:07","Spot","Fee","USDT","-0.15733406",""
"102371243","2021-05-13 09:39:07","Spot","Buy","USDT","157.33406160",""
"102371243","2021-05-13 09:39:07","Spot","Sell","BTC","-0.00316000",""
"102371243","2021-05-13 09:41:14","Spot","Fee","SHIB","-2375.71000000",""
"102371243","2021-05-13 09:41:14","Spot","Sell","USDT","-39.65053314",""
"102371243","2021-05-13 09:41:14","Spot","Buy","SHIB","2375706.00000000",""
"102371243","2021-05-13 09:50:30","Spot","Buy","SHIB","3212440.00000000",""
"102371243","2021-05-13 09:50:30","Spot","Fee","SHIB","-3212.44000000",""
"102371243","2021-05-13 09:50:30","Spot","Sell","USDT","-51.55966200",""
"102371243","2021-05-13 11:01:15","Spot","Sell","USDT","-29.38154016",""
"102371243","2021-05-13 11:01:15","Spot","Fee","SHIB","-1890.70000000",""
"102371243","2021-05-13 11:01:15","Spot","Buy","SHIB","1890704.00000000",""
"102371243","2021-05-13 18:32:41","Spot","Buy","SHIB","1147716.00000000",""
"102371243","2021-05-13 18:32:41","Spot","Fee","SHIB","-1147.72000000",""
"102371243","2021-05-13 18:32:41","Spot","Sell","USDT","-21.95580708",""
"102371243","2021-05-14 04:55:26","Spot","Fee","BTT","-5.63900000",""
"102371243","2021-05-14 04:55:26","Spot","Buy","BTT","5639.00000000",""
"102371243","2021-05-14 04:55:26","Spot","Sell","USDT","-33.08965200",""
"102371243","2021-05-14 07:56:25","Spot","Sell","BTC","-0.00105128",""
"102371243","2021-05-14 07:56:25","Spot","Fee","CAKE","-0.00170000",""
"102371243","2021-05-14 07:56:25","Spot","Buy","CAKE","1.70000000",""
"102371243","2021-05-14 08:04:43","Spot","Buy","DGB","300.00000000",""
"102371243","2021-05-14 08:04:43","Spot","Sell","BTC","-0.00071400",""
"102371243","2021-05-14 08:04:43","Spot","Fee","DGB","-0.30000000",""
"102371243","2021-05-15 00:45:36","Spot","Sell","ETH","-0.02500000",""
"102371243","2021-05-15 00:45:36","Spot","Fee","USDT","-0.10095975",""
