Sales for FY,2022
Date,Currency,Trans Ref,Lot Ref,Qty Sold,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR)
2021-05-15 14:36:35,XRP,S381,7617ae5e,-68.40400000,22.93,1568.50,1446.74,-121.76
2021-05-15 14:36:35,XRP,S381,bd98fafc,-12.59600000,23.01,289.83,266.41,-23.43
2021-05-15 14:36:44,XRP,S382,bd98fafc,-69.00000000,23.01,1587.69,1459.35,-128.34
2021-05-15 15:09:03,XRP,S383,bd98fafc,-68.40400000,23.01,1573.98,1494.63,-79.35
2021-05-15 15:09:03,XRP,S383,64db7b0f,-11.00000000,23.27,255.97,240.35,-15.62
2021-05-15 15:09:03,XRP,S383,1543142b,-11.00000000,23.27,255.97,240.35,-15.62
2021-05-15 15:09:03,XRP,S383,a289086b,-74.59600000,23.27,1735.85,1629.92,-105.93
2021-05-15 15:09:03,XRP,S384,a289086b,-5.00000000,23.27,116.35,109.25,-7.10
2021-05-15 15:09:03,XRP,S385,a289086b,-0.16500000,23.27,3.84,3.61,-0.23
2021-05-15 15:09:03,XRP,S386,a289086b,-0.00500000,23.27,0.12,0.10,-0.02
2021-05-15 15:09:03,XRP,S387,a289086b,-30.00000000,23.27,698.10,655.50,-42.60
2021-05-15 15:09:03,XRP,S388,a289086b,-0.03000000,23.27,0.70,0.65,-0.05
2021-05-15 15:18:46,XRP,S389,a289086b,-18.20400000,23.27,423.61,406.68,-16.93
2021-05-15 15:18:46,XRP,S389,86551a14,-135.00000000,23.27,3141.45,3015.90,-125.55
2021-05-15 15:18:46,XRP,S389,bf33b621,-46.79600000,23.27,1088.94,1045.42,-43.52
2021-05-15 15:34:16,XRP,S390,bf33b621,-18.20400000,23.27,423.61,415.96,-7.65
2021-05-15 15:34:16,XRP,S390,238d0193,-81.79600000,23.03,1883.76,1869.04,-14.72
2021-05-16 03:24:01,XRP,S391,238d0193,-68.20400000,23.03,1570.74,1572.10,1.36
2021-05-16 03:24:01,XRP,S391,57a80408,-131.79600000,21.79,2871.83,3037.90,166.06
2021-05-16 09:42:29,XRP,S392,57a80408,-18.20400000,21.79,396.67,428.89,32.22
2021-05-16 09:42:29,XRP,S392,cb0358e9,-250.00000000,21.17,5292.50,5890.00,597.50
2021-05-16 09:42:29,XRP,S392,4adab2ab,-8.00000000,20.78,166.24,188.48,22.24
2021-05-16 09:42:29,XRP,S392,f7ed8988,-8.00000000,20.78,166.24,188.48,22.24
2021-05-16 09:42:29,XRP,S392,d971ef27,-15.79600000,20.78,328.24,372.15,43.91
2021-05-17 05:56:50,BCH,S393,385e07fc,-0.00020000,6527.55,1.31,3.02,1.71
2021-05-17 05:56:50,XBT,S394,d3e5d52c,-0.00234889,856000.00,2010.65,1475.73,-534.92
2021-05-17 05:56:50,XBT,S394,cad9dfeb,-0.00246311,851000.00,2096.11,1547.49,-548.61
2021-05-17 06:26:13,BCH,S395,385e07fc,-0.00005000,6527.55,0.33,0.80,0.47
2021-05-17 06:26:13,BCH,S396,385e07fc,-0.00009000,6527.55,0.59,1.45,0.86
2021-05-17 06:26:13,XBT,S397,cad9dfeb,-0.00121780,851000.00,1036.35,808.89,-227.46
2021-05-17 06:26:13,XBT,S398,cad9dfeb,-0.00219213,851000.00,1865.50,1456.00,-409.50
2021-05-17 06:26:14,XBT,S399,cad9dfeb,-0.00121830,851000.00,1036.77,808.89,-227.89
2021-05-17 06:26:15,XBT,S400,cad9dfeb,-0.00024366,851000.00,207.35,161.78,-45.58
2021-05-17 12:11:04,XRP,S401,d971ef27,-68.20400000,20.78,1417.28,1560.51,143.23
2021-05-17 12:11:04,XRP,S401,12f46241,-3.00000000,20.54,61.62,68.64,7.02
2021-05-17 12:11:04,XRP,S401,ce79a6d1,-4.00000000,20.54,82.16,91.52,9.36
2021-05-17 12:11:04,XRP,S401,c221bd13,-21.79600000,20.54,447.69,498.69,51.00
2021-05-17 12:11:07,XRP,S402,c221bd13,-19.00000000,20.54,390.26,434.72,44.46
2021-05-17 15:32:46,XBT,S403,cad9dfeb,-0.00266500,851000.00,2267.92,1741.27,-526.65
2021-05-17 15:32:46,XBT,S403,974f0b5f,-0.00106000,942952.83,999.53,692.59,-306.94
2021-05-17 15:32:46,XBT,S403,70cf534b,-0.00106720,882000.00,941.27,697.29,-243.98
2021-05-18 10:14:08,XRP,S404,c221bd13,-52.20400000,20.54,1072.27,1210.61,138.34
2021-05-18 10:14:08,XRP,S404,8db19f2b,-2.00000000,20.34,40.68,46.38,5.70
2021-05-18 10:14:08,XRP,S404,42640913,-45.79600000,20.34,931.49,1062.01,130.52
2021-05-18 10:17:26,XRP,S405,42640913,-52.20400000,20.34,1061.83,1221.05,159.22
2021-05-18 10:17:26,XRP,S405,4810c6e0,-47.79600000,24.46,1169.09,1117.95,-51.14
2021-05-18 10:41:41,XRP,S406,4810c6e0,-100.00000000,24.46,2446.00,2372.00,-74.00
2021-05-18 10:57:09,XRP,S407,4810c6e0,-2.20400000,24.46,53.91,52.70,-1.21
2021-05-18 10:57:09,XRP,S407,bfa96eae,-41.79600000,23.75,992.66,999.34,6.69
2021-05-18 10:57:38,XRP,S408,bfa96eae,-1.00000000,23.75,23.75,23.91,0.16
2021-05-18 11:23:05,XRP,S409,bfa96eae,-64.00000000,23.75,1520.00,1530.24,10.24
2021-05-18 11:23:07,XRP,S410,bfa96eae,-41.00000000,23.75,973.75,980.31,6.56
2021-05-18 11:25:43,XRP,S411,bfa96eae,-2.20400000,23.75,52.35,53.31,0.97
2021-05-18 11:25:43,XRP,S411,bb20df2d,-147.79600000,23.69,3501.29,3575.19,73.90
2021-05-18 12:21:30,XRP,S412,bb20df2d,-52.20400000,23.69,1236.71,1273.26,36.54
2021-05-18 12:21:30,XRP,S412,3cd5c8b7,-47.79600000,23.04,1101.22,1165.74,64.52
2021-05-18 12:21:33,XRP,S413,3cd5c8b7,-72.20400000,23.04,1663.58,1775.50,111.92
2021-05-18 12:21:33,XRP,S413,b48c5b20,-21.00000000,23.04,483.84,516.39,32.55
2021-05-18 12:21:33,XRP,S413,b9be7ac6,-6.79600000,23.04,156.58,167.11,10.53
2021-05-18 19:33:03,XBT,S414,70cf534b,-0.00143280,882000.00,1263.73,891.29,-372.43
2021-05-18 19:33:03,XBT,S414,f181fa75,-0.00056720,872000.00,494.60,352.84,-141.76
2021-05-18 19:33:03,XBT,S415,f181fa75,-0.00000200,872000.00,1.74,1.24,-0.50
2021-05-19 04:07:33,XBT,S416,f181fa75,-0.00000200,872000.00,1.74,1.18,-0.56
2021-05-19 04:41:28,ETH,S417,392424c1,-0.00005000,45601.74,2.28,2.15,-0.13
2021-05-19 04:58:11,XBT,S418,f181fa75,-0.00442880,872000.00,3861.91,2468.47,-1393.45
2021-05-19 04:58:11,XBT,S418,4f937382,-0.00500000,846000.00,4230.00,2786.83,-1443.17
2021-05-19 04:58:11,XBT,S418,6017fee5,-0.00226162,837000.00,1892.98,1260.55,-632.42
2021-05-19 04:58:11,XBT,S419,6017fee5,-0.00023858,837000.00,199.69,132.98,-66.71
2021-05-19 05:18:15,ETH,S420,392424c1,-0.00001580,45601.74,0.72,0.68,-0.04
2021-05-19 05:18:15,ETH,S421,392424c1,-4.8E-7,45601.74,0.02,0.02,-0.00
2021-05-19 11:30:51,XBT,S422,6017fee5,-0.00090000,837000.00,753.30,497.20,-256.10
2021-05-19 12:03:45,ETH,S423,392424c1,-0.00012631,45601.74,5.76,4.47,-1.29
2021-05-19 13:03:14,XBT,S424,6017fee5,-0.00001000,837000.00,8.37,4.88,-3.49
2021-05-21 21:15:21,XRP,S425,b9be7ac6,-0.24500000,23.04,5.64,3.24,-2.40
2021-05-21 21:29:29,XRP,S426,b9be7ac6,-0.20000000,23.04,4.61,2.77,-1.84
2021-05-21 21:42:44,XRP,S427,b9be7ac6,-0.02300000,23.04,0.53,0.32,-0.21
2021-06-01 00:30:59,XRP,S428,b9be7ac6,-1.73600000,23.04,40.00,26.39,-13.61
2021-06-01 00:30:59,XRP,S428,e712b3e4,-13.26400000,22.69,300.96,201.61,-99.35
2021-06-01 00:31:43,XRP,S429,e712b3e4,-186.73600000,22.69,4237.04,2838.39,-1398.65
2021-06-01 00:31:43,XRP,S429,2ffd00fd,-98.26400000,22.43,2204.06,1493.61,-710.45
2021-06-01 00:43:38,XRP,S430,2ffd00fd,-101.73600000,22.43,2281.94,1575.89,-706.05
2021-06-01 00:43:38,XRP,S430,3e88d6e2,-98.26400000,22.34,2195.22,1522.11,-673.11
2021-06-14 12:23:15,XBT,S431,6017fee5,-0.00158980,837000.00,1330.66,881.39,-449.27
2021-06-14 12:23:15,XBT,S431,e6f53d85,-0.00341020,831004.00,2833.89,1890.63,-943.26
2021-06-14 12:23:15,XBT,S432,e6f53d85,-0.00000500,831004.00,4.16,2.77,-1.39
2021-06-14 13:02:19,XBT,S433,e6f53d85,-0.00158480,831004.00,1316.98,890.66,-426.32
2021-06-14 13:02:19,XBT,S433,40a0b830,-0.00341520,824000.00,2814.12,1919.34,-894.78
2021-06-14 22:05:21,XBT,S434,40a0b830,-0.00158480,824000.00,1305.88,906.51,-399.37
2021-06-14 22:05:21,XBT,S434,7684bb57,-0.00341520,816000.00,2786.80,1953.49,-833.31
2021-06-15 00:21:58,XBT,S435,7684bb57,-0.00500000,816000.00,4080.00,2890.00,-1190.00
2021-06-28 20:22:58,ETH,S436,392424c1,-0.00033660,45601.74,15.35,10.37,-4.98
2021-06-28 20:22:58,ETH,S436,a3e477f2,-0.01096000,45601.28,499.79,337.59,-162.20
2021-06-28 20:22:58,ETH,S436,5aad5d09,-0.03870340,45602.00,1764.95,1192.14,-572.81
2021-06-28 20:22:58,ETH,S437,5aad5d09,-0.00005000,45602.00,2.28,1.54,-0.74
2021-06-28 21:57:54,ETH,S438,5aad5d09,-0.01335660,45602.00,609.09,417.30,-191.79
2021-06-28 21:57:54,ETH,S438,f3bdeef5,-0.00243000,45600.82,110.81,75.92,-34.89
2021-06-28 21:57:54,ETH,S438,986b0e77,-0.03421340,47691.00,1631.67,1068.93,-562.74
2021-06-28 21:57:54,ETH,S439,986b0e77,-0.00005000,47691.00,2.38,1.56,-0.82
2021-06-29 06:36:37,ETH,S440,986b0e77,-0.03573660,47691.00,1704.31,1127.13,-577.18
2021-06-29 06:36:37,ETH,S440,ff880650,-0.02000000,50880.00,1017.60,630.80,-386.80
2021-06-29 06:36:37,ETH,S440,e0f03ee9,-0.02000000,50371.00,1007.42,630.80,-376.62
2021-06-29 06:36:37,ETH,S440,48507d85,-0.02000000,59936.00,1198.72,630.80,-567.92
2021-06-29 06:36:37,ETH,S440,991eb681,-0.00157000,59993.63,94.19,49.52,-44.67
2021-06-29 06:36:37,ETH,S440,67ac5805,-0.00269340,59993.49,161.59,84.95,-76.64
2021-06-29 06:58:07,XBT,S441,7684bb57,-0.00158480,816000.00,1293.20,819.34,-473.86
2021-06-29 06:58:07,XBT,S441,161a3ba0,-0.00341520,808000.00,2759.48,1765.66,-993.82
2021-06-29 06:58:07,XBT,S442,161a3ba0,-0.00000500,808000.00,4.04,2.58,-1.46
2021-06-29 06:58:16,XBT,S443,161a3ba0,-0.00157980,808000.00,1276.48,817.01,-459.47
2021-06-29 06:58:16,XBT,S443,747ef879,-0.00071420,800997.60,572.07,369.36,-202.72
2021-06-29 06:58:17,XBT,S444,747ef879,-0.00094980,800997.60,760.79,491.20,-269.59
2021-06-29 06:58:17,XBT,S444,16a2372e,-0.00040420,800999.28,323.76,209.04,-114.73
2021-06-29 06:58:18,XBT,S445,16a2372e,-0.00133600,800999.28,1070.14,690.93,-379.21
2021-06-29 06:58:18,XBT,S446,16a2372e,-0.00001600,800999.28,12.82,8.27,-4.55
2021-06-29 09:02:14,XRP,S447,3e88d6e2,-51.73600000,22.34,1155.78,516.33,-639.46
2021-06-29 09:02:14,XRP,S447,69028c56,-48.26400000,21.89,1056.50,481.67,-574.82
2021-06-29 10:02:57,ETH,S448,67ac5805,-0.01573660,59993.49,944.09,501.29,-442.80
2021-06-29 10:02:57,ETH,S448,b7fa79b3,-0.00830000,60118.07,498.98,264.40,-234.58
2021-06-29 10:02:57,ETH,S448,e2705626,-0.00161400,60117.72,97.03,51.41,-45.62
2021-06-29 10:02:57,ETH,S448,8cd1ea80,-0.00360400,60116.54,216.66,114.81,-101.85
2021-06-29 10:02:57,ETH,S448,d7887de8,-0.00648200,60118.79,389.69,206.48,-183.21
2021-06-29 10:02:57,ETH,S448,08bdb356,-0.01426340,59850.00,853.66,454.36,-399.30
2021-06-29 11:04:12,ETH,S449,08bdb356,-0.00573660,59850.00,343.34,184.56,-158.77
2021-06-29 11:04:12,ETH,S449,4c68bc6f,-0.02000000,59336.00,1186.72,643.46,-543.26
2021-06-29 11:04:12,ETH,S449,b6e2957e,-0.01551000,60425.53,937.20,499.00,-438.20
2021-06-29 11:04:12,ETH,S449,ce30c1a9,-0.00449000,60403.12,271.21,144.46,-126.75
2021-06-29 11:04:12,ETH,S449,c64fb6ad,-0.02000000,59814.00,1196.28,643.46,-552.82
2021-06-29 11:04:12,ETH,S449,995c83f8,-0.00426340,58742.00,250.44,137.17,-113.27
2021-06-29 11:55:37,XRP,S450,69028c56,-51.73600000,21.89,1132.50,542.71,-589.79
2021-06-29 11:55:37,XRP,S450,59ccab0f,-48.26400000,22.01,1062.29,506.29,-556.00
2021-06-29 12:31:10,XBT,S451,16a2372e,-0.00400000,800999.28,3204.00,2116.00,-1088.00
2021-06-29 13:27:30,XBT,S452,16a2372e,-0.00257980,800999.28,2066.42,1377.61,-688.80
2021-06-29 13:27:30,XBT,S452,5934a717,-0.00242020,786000.00,1902.28,1292.39,-609.89
2021-06-29 20:13:20,XBT,S453,5934a717,-0.00400000,786000.00,3144.00,2156.00,-988.00
2021-06-29 20:13:22,XBT,S454,5934a717,-0.00357980,786000.00,2813.72,1965.31,-848.41
2021-06-29 20:13:22,XBT,S454,1fc6e895,-0.00142020,755000.00,1072.25,779.69,-292.56
2021-07-04 20:05:42,ETH,S455,995c83f8,-0.01573660,58742.00,924.40,535.82,-388.58
2021-07-04 20:05:42,ETH,S455,5f40a39b,-0.03000000,57567.00,1727.01,1021.47,-705.54
2021-07-04 20:05:42,ETH,S455,7e9baf52,-0.02426340,56415.00,1368.82,826.14,-542.68
2021-07-04 20:05:42,ETH,S456,7e9baf52,-0.00007000,56415.00,3.95,2.38,-1.57
2021-07-05 05:53:44,ETH,S457,7e9baf52,-0.00566660,56415.00,319.68,196.80,-122.89
2021-07-05 05:53:44,ETH,S457,9f73c970,-0.04433340,61800.00,2739.80,1539.65,-1200.15
2021-07-07 04:22:47,ETH,S458,9f73c970,-0.00566660,61800.00,350.20,195.44,-154.75
2021-07-07 04:22:47,ETH,S458,fc0543ac,-0.03000000,61182.00,1835.46,1034.70,-800.76
2021-07-07 04:22:47,ETH,S458,49967f19,-0.05000000,59799.00,2989.95,1724.50,-1265.45
2021-07-07 04:22:47,ETH,S458,d3fd3129,-0.01433340,59050.00,846.39,494.36,-352.03
2021-07-16 23:00:32,XRP,S459,59ccab0f,-0.27100000,22.01,5.96,2.37,-3.59
2021-07-16 23:05:09,XRP,S460,59ccab0f,-0.19500000,22.01,4.29,1.71,-2.58
2021-07-17 03:10:53,XRP,S461,59ccab0f,-0.04100000,22.01,0.90,0.34,-0.56
2021-07-23 05:44:26,XRP,S462,59ccab0f,-51.22900000,22.01,1127.55,472.33,-655.22
2021-07-23 05:44:26,XRP,S462,5f7eec05,-100.00000000,21.85,2185.00,922.00,-1263.00
2021-07-23 05:44:26,XRP,S462,76f6a3a2,-22.00000000,21.67,476.74,202.84,-273.90
2021-07-23 05:44:26,XRP,S462,736a697f,-33.00000000,21.67,715.11,304.26,-410.85
2021-07-23 05:44:26,XRP,S462,0108905e,-32.00000000,21.67,693.44,295.04,-398.40
2021-07-23 05:44:26,XRP,S462,4ba188ba,-11.77100000,21.67,255.08,108.53,-146.55
2021-07-24 16:15:39,XRP,S463,4ba188ba,-20.22900000,21.67,438.36,187.73,-250.64
2021-07-24 16:15:39,XRP,S463,0a36bf15,-32.00000000,21.67,693.44,296.96,-396.48
2021-07-24 16:15:39,XRP,S463,a5c97189,-32.00000000,21.67,693.44,296.96,-396.48
2021-07-24 16:15:39,XRP,S463,f808e9bd,-17.00000000,21.67,368.39,157.76,-210.63
2021-07-24 16:15:39,XRP,S463,f2b4a73c,-300.00000000,22.88,6864.00,2784.00,-4080.00
2021-07-24 16:15:39,XRP,S463,bd4cca5c,-98.77100000,22.51,2223.34,916.59,-1306.74
2021-07-24 16:18:10,XRP,S464,bd4cca5c,-1.22900000,22.51,27.66,11.45,-16.21
2021-07-24 16:18:10,XRP,S464,503f9981,-200.00000000,22.01,4402.00,1864.00,-2538.00
2021-07-24 16:18:10,XRP,S464,bf2e462d,-48.77100000,21.34,1040.77,454.55,-586.23
2021-07-24 16:40:59,ETH,S465,d3fd3129,-0.01166000,59050.00,688.52,385.94,-302.58
2021-07-24 16:41:06,ETH,S466,d3fd3129,-0.02400660,59050.00,1417.59,794.62,-622.97
2021-07-24 16:41:06,ETH,S466,0d62a2cc,-0.05000000,58459.00,2922.95,1655.00,-1267.95
2021-07-24 16:41:06,ETH,S466,9c6561ed,-0.01433340,54722.00,784.35,474.43,-309.92
2021-07-25 23:44:44,XBT,S467,1fc6e895,-0.00057980,755000.00,437.75,306.71,-131.03
2021-07-25 23:44:44,XBT,S467,b7e42e3a,-0.00200000,740000.00,1480.00,1058.00,-422.00
2021-07-25 23:44:44,XBT,S467,345dcf73,-0.00142020,715000.00,1015.44,751.29,-264.16
2021-07-25 23:44:45,XBT,S468,345dcf73,-0.00007980,715000.00,57.06,42.21,-14.84
2021-07-25 23:44:45,XBT,S468,6e280de3,-0.00092020,821000.00,755.48,486.79,-268.70
2021-07-26 00:14:17,XBT,S469,6e280de3,-0.00057980,821000.00,476.02,312.51,-163.50
2021-07-26 00:14:17,XBT,S469,a43d5a52,-0.00331600,815998.19,2705.85,1787.32,-918.53
2021-07-26 00:14:17,XBT,S469,562dec8a,-0.00068400,815994.15,558.14,368.68,-189.46
2021-07-26 00:14:17,XBT,S469,eab0f16b,-0.00042020,851000.00,357.59,226.49,-131.10
2021-07-26 00:59:42,XBT,S470,eab0f16b,-0.00157980,851000.00,1344.41,867.31,-477.10
2021-07-26 00:59:42,XBT,S470,e7eea3d3,-0.00068820,841000.00,578.78,377.82,-200.96
2021-07-26 00:59:47,XBT,S471,e7eea3d3,-0.00029500,841000.00,248.10,161.95,-86.15
2021-07-26 00:59:47,XBT,S472,e7eea3d3,-0.00104600,841000.00,879.69,574.25,-305.44
2021-07-26 01:00:00,XBT,S473,e7eea3d3,-0.00097080,841000.00,816.44,532.96,-283.48
2021-07-26 01:00:00,XBT,S473,69954492,-0.00042020,831000.00,349.19,230.69,-118.50
2021-07-26 01:02:22,XBT,S474,69954492,-0.00257980,831000.00,2143.81,1442.11,-701.71
2021-07-26 01:02:22,XBT,S474,083bd72b,-0.00235900,840996.18,1983.91,1318.68,-665.23
2021-07-26 01:02:22,XBT,S474,3ccfdaee,-0.00006120,840998.44,51.47,34.21,-17.26
2021-07-26 02:32:40,XRP,S475,bf2e462d,-151.22900000,21.34,3227.23,1429.11,-1798.11
2021-07-26 02:32:40,XRP,S475,8e8feba3,-47.00000000,20.69,972.43,444.15,-528.28
2021-07-26 02:32:40,XRP,S475,0b9f4ef5,-153.00000000,20.69,3165.57,1445.85,-1719.72
2021-07-26 02:32:40,XRP,S475,bc828d98,-103.00000000,20.06,2066.18,973.35,-1092.83
2021-07-26 02:32:40,XRP,S475,f45bb81c,-95.00000000,20.06,1905.70,897.75,-1007.95
2021-07-26 02:32:40,XRP,S475,6dddcd8f,-70.77100000,20.79,1471.33,668.79,-802.54
2021-07-26 04:15:09,ETH,S476,9c6561ed,-0.01066660,54722.00,583.70,359.46,-224.23
2021-07-26 04:15:09,ETH,S476,41777d0e,-0.03933340,54500.00,2143.67,1325.54,-818.13
2021-07-26 05:21:31,ETH,S477,41777d0e,-0.01066660,54500.00,581.33,365.86,-215.47
2021-07-26 05:21:31,ETH,S477,14086aa9,-0.03933340,53500.00,2104.34,1349.14,-755.20
2021-07-26 05:36:38,XBT,S478,3ccfdaee,-0.00057980,840998.44,487.61,329.91,-157.70
2021-07-26 05:36:38,XBT,S478,ccd5b548,-0.00142020,830999.33,1180.19,808.09,-372.09
2021-07-26 05:46:03,XRP,S479,6dddcd8f,-150.00000000,20.79,3118.50,1485.00,-1633.50
2021-07-26 05:46:03,XRP,S480,6dddcd8f,-0.15000000,20.79,3.12,1.48,-1.64
2021-07-26 05:50:14,ETH,S481,14086aa9,-0.01066660,53500.00,570.66,372.99,-197.67
2021-07-26 05:50:14,ETH,S481,8d19bf5f,-0.03000000,51895.00,1556.85,1049.04,-507.81
2021-07-26 05:50:14,ETH,S481,2e961b8b,-0.00933340,50900.00,475.07,326.37,-148.70
2021-07-26 05:51:11,XRP,S482,6dddcd8f,-79.07900000,20.79,1644.05,789.21,-854.84
2021-07-26 05:51:11,XRP,S482,f3907f27,-200.00000000,20.10,4020.00,1996.00,-2024.00
2021-07-26 05:51:11,XRP,S482,942fbdcd,-55.00000000,19.74,1085.70,548.90,-536.80
2021-07-26 05:51:11,XRP,S482,448b7a05,-15.00000000,19.74,296.10,149.70,-146.40
2021-07-26 05:51:11,XRP,S482,1b74bca9,-130.00000000,19.74,2566.20,1297.40,-1268.80
2021-07-26 05:51:11,XRP,S482,50444ece,-6.00000000,19.34,116.04,59.88,-56.16
2021-07-26 05:51:11,XRP,S482,c390a25f,-9.00000000,19.34,174.06,89.82,-84.24
2021-07-26 05:51:11,XRP,S482,890ed49b,-5.92100000,19.34,114.51,59.09,-55.42
2021-07-26 06:05:56,ETH,S483,2e961b8b,-0.01066660,50900.00,542.93,375.25,-167.68
2021-07-26 06:05:56,ETH,S483,4700f8ae,-0.01933340,50338.00,973.20,680.15,-293.06
2021-07-26 06:05:56,ETH,S484,4700f8ae,-0.03066660,50338.00,1543.70,1078.85,-464.85
2021-07-26 06:05:56,ETH,S484,0be9780c,-0.02303540,49867.00,1148.71,810.38,-338.32
2021-07-26 06:06:00,ETH,S485,0be9780c,-0.01629800,49867.00,812.73,573.36,-239.37
2021-07-26 06:15:53,ETH,S486,0be9780c,-0.01066660,49867.00,531.91,382.72,-149.19
2021-07-26 06:15:53,ETH,S486,3edf6284,-0.03762900,48868.96,1838.89,1350.13,-488.76
2021-07-26 06:15:53,ETH,S486,81281867,-0.00170440,48868.32,83.29,61.15,-22.14
2021-07-26 06:22:16,XBT,S487,ccd5b548,-0.00008080,830999.33,67.14,47.51,-19.63
2021-07-26 06:22:16,XBT,S487,82932e85,-0.00149900,830994.00,1245.66,881.41,-364.25
2021-07-26 06:22:16,XBT,S487,95645df3,-0.00300000,821000.00,2463.00,1764.00,-699.00
2021-07-26 06:22:16,XBT,S487,289827c5,-0.00042020,801000.00,336.58,247.08,-89.50
2021-07-26 06:37:51,XRP,S488,890ed49b,-79.07900000,19.34,1529.39,812.14,-717.25
2021-07-26 06:37:51,XRP,S488,552d39f5,-120.92100000,19.02,2299.92,1241.86,-1058.06
2021-07-26 18:13:01,XBT,S489,289827c5,-0.00457980,801000.00,3668.42,2738.72,-929.70
2021-07-26 18:13:01,XBT,S489,7e50eafa,-0.00042020,766000.00,321.87,251.28,-70.59
2021-07-26 19:10:17,XBT,S490,7e50eafa,-0.00200000,766000.00,1532.00,1218.00,-314.00
2021-07-28 07:36:09,XRP,S491,552d39f5,-79.07900000,19.02,1504.08,829.54,-674.54
2021-07-28 07:36:09,XRP,S491,c63f20e8,-100.00000000,18.92,1892.00,1049.00,-843.00
2021-07-28 07:36:09,XRP,S491,2aaafab5,-20.92100000,18.99,397.29,219.46,-177.83
2021-07-28 07:38:18,XRP,S492,2aaafab5,-129.07900000,18.99,2451.21,1388.89,-1062.32
2021-07-28 07:38:18,XRP,S492,049ab12c,-20.92100000,18.75,392.27,225.11,-167.16
2021-07-28 07:38:18,XRP,S493,049ab12c,-0.15000000,18.75,2.81,1.60,-1.21
2021-07-28 07:38:44,XRP,S494,049ab12c,-24.00000000,18.75,450.00,260.40,-189.60
2021-07-28 07:38:46,XRP,S495,049ab12c,-9.00000000,18.75,168.75,97.65,-71.10
2021-07-28 07:38:46,XRP,S496,049ab12c,-45.92900000,18.75,861.17,498.33,-362.84
2021-07-28 07:38:46,XRP,S496,c0029282,-21.07100000,18.55,390.87,228.62,-162.25
2021-07-28 07:39:32,XRP,S497,c0029282,-78.92900000,18.55,1464.13,848.49,-615.65
2021-07-28 07:39:32,XRP,S497,d2b0feee,-71.07100000,18.35,1304.15,764.01,-540.14
2021-07-28 07:39:32,XRP,S498,d2b0feee,-0.15000000,18.35,2.75,1.62,-1.13
2021-07-28 07:53:31,XRP,S499,d2b0feee,-28.77900000,18.35,528.09,315.13,-212.96
2021-07-28 07:53:31,XRP,S499,1b8fd346,-100.00000000,18.05,1805.00,1095.00,-710.00
2021-07-28 07:53:31,XRP,S499,5592d194,-12.00000000,20.05,240.60,131.40,-109.20
2021-07-28 07:53:31,XRP,S499,f84cd87c,-59.22100000,20.05,1187.38,648.47,-538.91
2021-07-28 10:14:35,XRP,S500,f84cd87c,-128.77900000,20.05,2582.02,1439.75,-1142.27
2021-07-28 10:14:35,XRP,S500,4638b4d9,-5.00000000,19.81,99.05,55.90,-43.15
2021-07-28 10:14:35,XRP,S500,cc1b31ca,-16.22100000,19.81,321.34,181.35,-139.99
2021-07-28 10:17:03,XRP,S501,cc1b31ca,-78.77900000,19.81,1560.61,891.78,-668.83
2021-07-28 10:17:03,XRP,S501,f27c7338,-71.22100000,17.79,1267.02,806.22,-460.80
2021-07-31 08:45:45,ETH,S502,81281867,-0.01066660,48868.32,521.26,394.13,-127.13
2021-07-31 08:45:45,ETH,S502,0c6559b8,-0.03933340,47402.00,1864.48,1453.37,-411.11
2021-07-31 23:34:01,ETH,S503,0c6559b8,-0.01066660,47402.00,505.62,404.80,-100.82
2021-07-31 23:34:01,ETH,S503,c4f664c5,-0.03933340,45979.00,1808.51,1492.70,-315.81
2021-08-01 03:26:27,XBT,S504,7e50eafa,-0.00057980,766000.00,444.13,364.11,-80.01
2021-08-01 03:26:27,XBT,S504,75bec86e,-0.00200000,751000.00,1502.00,1256.00,-246.00
2021-08-01 03:26:27,XBT,S504,90e637ff,-0.00142020,741000.00,1052.37,891.89,-160.48
2021-08-01 03:43:48,XRP,S505,f27c7338,-28.77900000,17.79,511.98,328.66,-183.32
2021-08-01 03:43:48,XRP,S505,809057e8,-171.22100000,15.20,2602.56,1955.34,-647.22
2021-08-01 07:10:34,XRP,S506,809057e8,-10.00000000,15.20,152.00,115.20,-36.80
2021-08-01 07:10:49,XRP,S507,809057e8,-1.00000000,15.20,15.20,11.52,-3.68
2021-08-01 07:10:58,XRP,S508,809057e8,-17.77900000,15.20,270.24,204.81,-65.43
2021-08-01 07:10:58,XRP,S508,31a57fbf,-121.22100000,13.20,1600.12,1396.47,-203.65
2021-08-02 06:43:15,ETH,S509,c4f664c5,-0.00484900,45979.00,222.95,188.86,-34.09
2021-08-02 06:43:18,ETH,S510,c4f664c5,-0.00260800,45979.00,119.91,101.58,-18.33
2021-08-02 06:43:28,ETH,S511,c4f664c5,-0.00320960,45979.00,147.57,125.01,-22.56
2021-08-02 06:43:28,ETH,S511,924517e1,-0.00634640,46599.94,295.74,247.19,-48.55
2021-08-02 06:43:42,ETH,S512,924517e1,-0.01078000,46599.94,502.35,419.88,-82.47
2021-08-02 06:43:42,ETH,S513,924517e1,-0.02220700,46599.94,1034.84,864.96,-169.88
2021-08-04 16:12:49,ETH,S514,924517e1,-0.02450960,46599.94,1142.15,979.16,-162.99
